Datetime,Open,High,Low,Close,Volume,MA_Fast,MA_Slow,TR,ATR,Signal,Position,Capital,Shares_Held
2023-10-02 09:15:00,87100.0,87100.0,86800.0,86900.0,70002,,,300.0,,0,,100000000,0
2023-10-02 09:30:00,86800.0,87000.0,86700.0,86700.0,61700,,,300.0,,0,0.0,100000000,0
2023-10-02 09:45:00,86700.0,86800.0,86600.0,86800.0,43002,,,200.0,,0,0.0,100000000,0
2023-10-02 10:00:00,86800.0,86900.0,86700.0,86800.0,40901,,,200.0,,0,0.0,100000000,0
2023-10-02 10:15:00,86800.0,86900.0,86700.0,86900.0,32901,,,200.0,,0,0.0,100000000,0
2023-10-02 10:30:00,86900.0,86900.0,86800.0,86800.0,43601,,,100.0,,0,0.0,100000000,0
2023-10-02 10:45:00,86800.0,86800.0,86800.0,86800.0,21002,,,0.0,,0,0.0,100000000,0
2023-10-02 11:00:00,86800.0,86900.0,86700.0,86900.0,10401,,,200.0,,0,0.0,100000000,0
2023-10-02 11:15:00,86900.0,86900.0,86800.0,86900.0,10000,,,100.0,,0,0.0,100000000,0
2023-10-02 13:00:00,87000.0,87100.0,86900.0,87000.0,17406,,,200.0,,0,0.0,100000000,0
2023-10-02 13:15:00,86900.0,86900.0,86800.0,86800.0,83900,,,100.0,,0,0.0,100000000,0
2023-10-02 13:30:00,86700.0,86800.0,86700.0,86700.0,58100,,,100.0,,0,0.0,100000000,0
2023-10-02 13:45:00,86700.0,86800.0,86600.0,86700.0,44700,,,200.0,,0,0.0,100000000,0
2023-10-02 14:00:00,86700.0,86800.0,86600.0,86700.0,34400,,,200.0,171.42857142857142,0,0.0,100000000,0
2023-10-02 14:15:00,86700.0,86800.0,86500.0,86800.0,133400,,,300.0,171.42857142857142,0,0.0,100000000,0
2023-10-02 14:45:00,86500.0,86500.0,86500.0,86500.0,53684,,,0.0,150.0,0,0.0,100000000,0
2023-10-03 09:15:00,86500.0,86500.0,86100.0,86400.0,29500,,,400.0,164.28571428571428,0,0.0,100000000,0
2023-10-03 09:30:00,86400.0,86700.0,86200.0,86700.0,34100,,,500.0,185.71428571428572,0,0.0,100000000,0
2023-10-03 09:45:00,86200.0,86600.0,86200.0,86600.0,7200,,,400.0,200.0,0,0.0,100000000,0
2023-10-03 10:00:00,86700.0,86700.0,86400.0,86400.0,50700,,,300.0,214.28571428571428,0,0.0,100000000,0
2023-10-03 10:15:00,86400.0,86500.0,86400.0,86400.0,2500,,,100.0,221.42857142857142,0,0.0,100000000,0
2023-10-03 10:30:00,86300.0,86300.0,86200.0,86300.0,56900,,,100.0,214.28571428571428,0,0.0,100000000,0
2023-10-03 10:45:00,86300.0,86300.0,86100.0,86100.0,29400,,,200.0,221.42857142857142,0,0.0,100000000,0
2023-10-03 11:00:00,86200.0,86300.0,86100.0,86100.0,27100,,,200.0,221.42857142857142,0,0.0,100000000,0
2023-10-03 11:15:00,86100.0,86400.0,86000.0,86300.0,47300,,,400.0,242.85714285714286,0,0.0,100000000,0
2023-10-03 13:00:00,86200.0,86500.0,86100.0,86300.0,101200,,,400.0,264.2857142857143,0,0.0,100000000,0
2023-10-03 13:15:00,86200.0,86300.0,86000.0,86100.0,107400,,,300.0,271.42857142857144,0,0.0,100000000,0
2023-10-03 13:30:00,86100.0,86500.0,86100.0,86200.0,45500,,,400.0,285.7142857142857,0,0.0,100000000,0
2023-10-03 13:45:00,86100.0,86400.0,86100.0,86300.0,109500,,,300.0,285.7142857142857,0,0.0,100000000,0
2023-10-03 14:00:00,86300.0,86400.0,86100.0,86300.0,105400,,,300.0,307.14285714285717,0,0.0,100000000,0
2023-10-03 14:15:00,86200.0,86200.0,85800.0,85900.0,208400,,,400.0,307.14285714285717,0,0.0,100000000,0
2023-10-03 14:45:00,86300.0,86300.0,86300.0,86300.0,52900,,,0.0,271.42857142857144,0,0.0,100000000,0
2023-10-04 09:15:00,86300.0,86300.0,85300.0,85300.0,50600,,,1000.0,314.2857142857143,0,0.0,100000000,0
2023-10-04 09:30:00,85400.0,85500.0,85300.0,85400.0,28500,,,200.0,307.14285714285717,0,0.0,100000000,0
2023-10-04 09:45:00,85400.0,85700.0,85400.0,85600.0,8300,,,300.0,321.42857142857144,0,0.0,100000000,0
2023-10-04 10:00:00,85600.0,85700.0,85600.0,85700.0,4700,,,100.0,321.42857142857144,0,0.0,100000000,0
2023-10-04 10:15:00,85700.0,86000.0,85700.0,86000.0,70700,,,300.0,328.57142857142856,0,0.0,100000000,0
2023-10-04 10:30:00,85900.0,86200.0,85900.0,86000.0,22100,,,300.0,335.7142857142857,0,0.0,100000000,0
2023-10-04 10:45:00,85900.0,85900.0,85800.0,85800.0,15200,,,100.0,314.2857142857143,0,0.0,100000000,0
2023-10-04 11:00:00,85800.0,85800.0,85400.0,85600.0,46800,,,400.0,314.2857142857143,0,0.0,100000000,0
2023-10-04 11:15:00,85700.0,85800.0,85500.0,85700.0,24900,,,300.0,314.2857142857143,0,0.0,100000000,0
2023-10-04 13:00:00,85700.0,85700.0,85500.0,85600.0,62800,,,200.0,300.0,0,0.0,100000000,0
2023-10-04 13:15:00,85500.0,85600.0,85400.0,85600.0,59100,,,200.0,292.85714285714283,0,0.0,100000000,0
2023-10-04 13:30:00,85500.0,85700.0,85500.0,85700.0,45800,,,200.0,285.7142857142857,0,0.0,100000000,0
2023-10-04 13:45:00,85700.0,85700.0,85600.0,85700.0,48900,,,100.0,264.2857142857143,0,0.0,100000000,0
2023-10-04 14:00:00,85700.0,85800.0,85600.0,85800.0,117400,,,200.0,278.57142857142856,0,0.0,100000000,0
2023-10-04 14:15:00,85800.0,86200.0,85500.0,86200.0,199400,,,700.0,257.14285714285717,0,0.0,100000000,0
2023-10-04 14:45:00,86300.0,86300.0,86300.0,86300.0,0,,,0.0,242.85714285714286,0,0.0,100000000,0
2023-10-05 09:15:00,86000.0,86000.0,85100.0,85200.0,82000,,,900.0,285.7142857142857,0,0.0,100000000,0
2023-10-05 09:30:00,85300.0,85800.0,85300.0,85700.0,16200,86246.0,,500.0,314.2857142857143,0,0.0,100000000,0
2023-10-05 09:45:00,85700.0,85800.0,85500.0,85500.0,18900,86218.0,,300.0,314.2857142857143,0,0.0,100000000,0
2023-10-05 10:00:00,85500.0,85900.0,85500.0,85800.0,28000,86200.0,,400.0,321.42857142857144,0,0.0,100000000,0
2023-10-05 10:15:00,85600.0,85600.0,85400.0,85400.0,19300,86172.0,,200.0,328.57142857142856,0,0.0,100000000,0
2023-10-05 10:30:00,85400.0,85500.0,85400.0,85400.0,27300,86144.0,,100.0,307.14285714285717,0,0.0,100000000,0
2023-10-05 10:45:00,85400.0,85500.0,85300.0,85400.0,31700,86114.0,,200.0,300.0,0,0.0,100000000,0
2023-10-05 11:00:00,85400.0,85500.0,85400.0,85400.0,3500,86086.0,,100.0,292.85714285714283,0,0.0,100000000,0
2023-10-05 11:15:00,85400.0,85500.0,85400.0,85400.0,10500,86058.0,,100.0,285.7142857142857,0,0.0,100000000,0
2023-10-05 13:00:00,85400.0,85500.0,85300.0,85300.0,12100,86026.0,,200.0,285.7142857142857,0,0.0,100000000,0
2023-10-05 13:15:00,85300.0,85300.0,85300.0,85300.0,130100,85994.0,,0.0,278.57142857142856,0,0.0,100000000,0
2023-10-05 13:30:00,85400.0,85400.0,85200.0,85200.0,54300,85958.0,,200.0,278.57142857142856,0,0.0,100000000,0
2023-10-05 13:45:00,85300.0,85400.0,85000.0,85100.0,129900,85924.0,,400.0,257.14285714285717,0,0.0,100000000,0
2023-10-05 14:00:00,85100.0,85200.0,85000.0,85200.0,113100,85894.0,,200.0,271.42857142857144,0,0.0,100000000,0
2023-10-05 14:15:00,85100.0,85900.0,84800.0,85900.0,259700,85878.0,,1100.0,285.7142857142857,0,0.0,100000000,0
2023-10-05 14:45:00,84500.0,84500.0,84500.0,84500.0,77400,85834.0,,0.0,250.0,0,0.0,100000000,0
2023-10-06 09:15:00,84500.0,84900.0,83500.0,83600.0,54600,85770.0,,1400.0,328.57142857142856,0,0.0,100000000,0
2023-10-06 09:30:00,83700.0,83900.0,83600.0,83800.0,38900,85716.0,,300.0,321.42857142857144,0,0.0,100000000,0
2023-10-06 09:45:00,83800.0,83900.0,83700.0,83900.0,32800,85666.0,,200.0,321.42857142857144,0,0.0,100000000,0
2023-10-06 10:00:00,83800.0,83900.0,83700.0,83800.0,15000,85608.0,,200.0,328.57142857142856,0,0.0,100000000,0
2023-10-06 10:15:00,83800.0,84000.0,83700.0,84000.0,32500,85556.0,,300.0,335.7142857142857,0,0.0,100000000,0
2023-10-06 10:30:00,83900.0,84000.0,83800.0,83900.0,16600,85506.0,,200.0,342.85714285714283,0,0.0,100000000,0
2023-10-06 10:45:00,83900.0,83900.0,83800.0,83800.0,27700,85454.0,,100.0,342.85714285714283,0,0.0,100000000,0
2023-10-06 11:00:00,83800.0,83900.0,83600.0,83600.0,41100,85400.0,,300.0,350.0,0,0.0,100000000,0
2023-10-06 11:15:00,83700.0,83800.0,83500.0,83800.0,52900,85354.0,,300.0,371.42857142857144,0,0.0,100000000,0
2023-10-06 13:00:00,83800.0,83800.0,83600.0,83800.0,39400,85308.0,,200.0,371.42857142857144,0,0.0,100000000,0
2023-10-06 13:15:00,83700.0,83900.0,83700.0,83900.0,56300,85260.0,,200.0,357.14285714285717,0,0.0,100000000,0
2023-10-06 13:30:00,83900.0,83900.0,83700.0,83900.0,38900,85212.0,,200.0,357.14285714285717,0,0.0,100000000,0
2023-10-06 13:45:00,83900.0,83900.0,83700.0,83800.0,60300,85166.0,,200.0,292.85714285714283,0,0.0,100000000,0
2023-10-06 14:00:00,83800.0,85000.0,83800.0,85000.0,113700,85142.0,,1200.0,378.57142857142856,0,0.0,100000000,0
2023-10-06 14:15:00,85000.0,85300.0,84500.0,85000.0,93200,85116.0,,800.0,335.7142857142857,0,0.0,100000000,0
2023-10-06 14:45:00,85400.0,85400.0,85400.0,85400.0,79900,85098.0,,0.0,314.2857142857143,0,0.0,100000000,0
2023-10-09 09:15:00,85400.0,85400.0,84500.0,84800.0,10900,85076.0,,900.0,364.2857142857143,0,0.0,100000000,0
2023-10-09 09:30:00,84800.0,84900.0,84400.0,84400.0,38100,85038.0,,500.0,385.7142857142857,0,0.0,100000000,0
2023-10-09 09:45:00,84400.0,84500.0,84300.0,84400.0,31000,85020.0,,200.0,378.57142857142856,0,0.0,100000000,0
2023-10-09 10:00:00,84400.0,84400.0,84300.0,84400.0,27500,85000.0,,100.0,371.42857142857144,0,0.0,100000000,0
2023-10-09 10:15:00,84400.0,84400.0,84200.0,84300.0,40900,84974.0,,200.0,378.57142857142856,0,0.0,100000000,0
2023-10-09 10:30:00,84400.0,84400.0,84300.0,84400.0,42400,84948.0,,100.0,364.2857142857143,0,0.0,100000000,0
2023-10-09 10:45:00,84300.0,84400.0,84100.0,84200.0,45900,84912.0,,300.0,364.2857142857143,0,0.0,100000000,0
2023-10-09 11:00:00,84200.0,84300.0,84100.0,84100.0,31500,84874.0,,200.0,364.2857142857143,0,0.0,100000000,0
2023-10-09 11:15:00,84100.0,84200.0,84100.0,84100.0,29600,84840.0,,100.0,357.14285714285717,0,0.0,100000000,0
2023-10-09 13:00:00,84100.0,84200.0,84000.0,84100.0,73800,84810.0,,200.0,357.14285714285717,0,0.0,100000000,0
2023-10-09 13:15:00,84100.0,84200.0,84000.0,84100.0,107500,84778.0,,200.0,357.14285714285717,0,0.0,100000000,0
2023-10-09 13:30:00,84100.0,84200.0,84000.0,84100.0,74300,84748.0,,200.0,285.7142857142857,0,0.0,100000000,0
2023-10-09 13:45:00,84100.0,84100.0,84000.0,84100.0,2000,84718.0,,100.0,235.71428571428572,0,0.0,100000000,0
2023-10-09 14:00:00,84100.0,84200.0,84000.0,84100.0,152600,84686.0,,200.0,250.0,0,0.0,100000000,0
2023-10-09 14:15:00,84100.0,84500.0,84100.0,84500.0,224000,84662.0,,400.0,214.28571428571428,0,0.0,100000000,0
2023-10-09 14:45:00,84600.0,84600.0,84600.0,84600.0,275800,84638.0,,0.0,178.57142857142858,0,0.0,100000000,0
2023-10-10 09:15:00,84600.0,85900.0,84600.0,85900.0,42401,84632.0,,1300.0,257.14285714285717,0,0.0,100000000,0
2023-10-10 09:30:00,85800.0,86000.0,85700.0,85700.0,43900,84620.0,,300.0,271.42857142857144,0,0.0,100000000,0
2023-10-10 09:45:00,85600.0,85800.0,85600.0,85800.0,20300,84632.0,,200.0,271.42857142857144,0,0.0,100000000,0
2023-10-10 10:00:00,85800.0,85800.0,85700.0,85800.0,18600,84634.0,,100.0,271.42857142857144,0,0.0,100000000,0
2023-10-10 10:15:00,85800.0,86000.0,85700.0,86000.0,75200,84644.0,,300.0,271.42857142857144,0,0.0,100000000,0
2023-10-10 10:30:00,85900.0,86000.0,85800.0,85900.0,49100,84646.0,,200.0,271.42857142857144,0,0.0,100000000,0
2023-10-10 10:45:00,86000.0,86200.0,85900.0,86200.0,48200,84662.0,,300.0,285.7142857142857,0,0.0,100000000,0
2023-10-10 11:00:00,86200.0,86200.0,85900.0,85900.0,30700,84672.0,,300.0,292.85714285714283,0,0.0,100000000,0
2023-10-10 11:15:00,86000.0,86100.0,86000.0,86000.0,28400,84684.0,,100.0,285.7142857142857,0,0.0,100000000,0
2023-10-10 13:00:00,86000.0,86100.0,85900.0,86000.0,48700,84696.0,,200.0,285.7142857142857,0,0.0,100000000,0
2023-10-10 13:15:00,86000.0,86000.0,85800.0,85900.0,38500,84706.0,,200.0,292.85714285714283,0,0.0,100000000,0
2023-10-10 13:30:00,86000.0,86100.0,86000.0,86000.0,103400,84720.0,,100.0,285.7142857142857,0,0.0,100000000,0
2023-10-10 13:45:00,86000.0,86100.0,85900.0,86000.0,61900,84734.0,,200.0,271.42857142857144,0,0.0,100000000,0
2023-10-10 14:00:00,86000.0,86100.0,85900.0,86100.0,73600,84752.0,,200.0,285.7142857142857,0,0.0,100000000,0
2023-10-10 14:15:00,86000.0,86100.0,86000.0,86000.0,64400,84770.0,,100.0,200.0,0,0.0,100000000,0
2023-10-10 14:45:00,86100.0,86100.0,86100.0,86100.0,0,84788.0,,0.0,178.57142857142858,0,0.0,100000000,0
2023-10-11 09:15:00,86200.0,86200.0,85900.0,86100.0,26901,84792.0,,300.0,185.71428571428572,0,0.0,100000000,0
2023-10-11 09:30:00,86100.0,86200.0,86000.0,86000.0,15100,84822.0,,200.0,192.85714285714286,0,0.0,100000000,0
2023-10-11 09:45:00,86000.0,86100.0,85900.0,86000.0,37300,84870.0,,200.0,185.71428571428572,0,0.0,100000000,0
2023-10-11 10:00:00,86000.0,86000.0,85800.0,85800.0,31800,84910.0,,200.0,185.71428571428572,0,0.0,100000000,0
2023-10-11 10:15:00,85900.0,86000.0,85800.0,85900.0,30600,84950.0,,200.0,178.57142857142858,0,0.0,100000000,0
2023-10-11 10:30:00,85900.0,86000.0,85900.0,86000.0,13300,84994.0,,100.0,164.28571428571428,0,0.0,100000000,0
2023-10-11 10:45:00,86000.0,86000.0,85900.0,85900.0,11200,85032.0,,100.0,164.28571428571428,0,0.0,100000000,0
2023-10-11 11:00:00,85900.0,86100.0,85900.0,86100.0,71100,85076.0,,200.0,164.28571428571428,0,0.0,100000000,0
2023-10-11 11:15:00,86100.0,86100.0,86000.0,86000.0,42700,85120.0,,100.0,157.14285714285714,0,0.0,100000000,0
2023-10-11 13:00:00,86000.0,86100.0,85700.0,85900.0,98600,85166.0,,400.0,178.57142857142858,0,0.0,100000000,0
2023-10-11 13:15:00,85900.0,85900.0,85700.0,85800.0,47500,85206.0,,200.0,178.57142857142858,0,0.0,100000000,0
2023-10-11 13:30:00,85800.0,85900.0,85700.0,85800.0,27800,85246.0,,200.0,178.57142857142858,0,0.0,100000000,0
2023-10-11 13:45:00,85900.0,86100.0,85800.0,86100.0,64400,85290.0,,300.0,192.85714285714286,0,0.0,100000000,0
2023-10-11 14:00:00,86100.0,86500.0,86000.0,86300.0,92000,85338.0,,500.0,228.57142857142858,0,0.0,100000000,0
2023-10-11 14:15:00,86400.0,86500.0,86300.0,86300.0,171900,85388.0,,200.0,221.42857142857142,0,0.0,100000000,0
2023-10-11 14:45:00,86500.0,86500.0,86500.0,86500.0,33199,85418.0,,0.0,207.14285714285714,0,0.0,100000000,0
2023-10-12 09:15:00,86900.0,86900.0,86000.0,86600.0,38200,85450.0,,900.0,257.14285714285717,0,0.0,100000000,0
2023-10-12 09:30:00,86600.0,86600.0,86000.0,86300.0,46000,85468.0,,600.0,285.7142857142857,0,0.0,100000000,0
2023-10-12 09:45:00,86200.0,86400.0,85800.0,86200.0,49800,85496.0,,600.0,314.2857142857143,0,0.0,100000000,0
2023-10-12 10:00:00,86200.0,86300.0,85900.0,86000.0,26000,85528.0,,400.0,335.7142857142857,0,0.0,100000000,0
2023-10-12 10:15:00,86000.0,86000.0,85500.0,85700.0,70200,85554.0,,500.0,364.2857142857143,0,0.0,100000000,0
2023-10-12 10:30:00,85800.0,85900.0,85700.0,85800.0,86600,85582.0,,200.0,364.2857142857143,0,0.0,100000000,0
2023-10-12 10:45:00,85800.0,86000.0,85800.0,86000.0,13800,85616.0,,200.0,371.42857142857144,0,0.0,100000000,0
2023-10-12 11:00:00,86000.0,86300.0,86000.0,86200.0,25800,85652.0,,300.0,364.2857142857143,0,0.0,100000000,0
2023-10-12 11:15:00,86100.0,86200.0,86000.0,86100.0,39100,85690.0,,200.0,364.2857142857143,0,0.0,100000000,0
2023-10-12 13:00:00,86100.0,86100.0,85900.0,86000.0,51200,85728.0,,200.0,364.2857142857143,0,0.0,100000000,0
2023-10-12 13:15:00,86100.0,86100.0,86000.0,86100.0,70200,85768.0,,100.0,350.0,0,0.0,100000000,0
2023-10-12 13:30:00,86100.0,86200.0,86000.0,86000.0,52100,85806.0,,200.0,328.57142857142856,0,0.0,100000000,0
2023-10-12 13:45:00,86000.0,86200.0,85900.0,86000.0,55200,85844.0,,300.0,335.7142857142857,0,0.0,100000000,0
2023-10-12 14:00:00,86000.0,86200.0,85900.0,86000.0,107300,85882.0,,300.0,357.14285714285717,0,0.0,100000000,0
2023-10-12 14:15:00,86000.0,86300.0,86000.0,86300.0,119900,85926.0,,300.0,314.2857142857143,0,0.0,100000000,0
2023-10-12 14:45:00,86000.0,86000.0,86000.0,86000.0,11800,85964.0,,0.0,271.42857142857144,0,0.0,100000000,0
2023-10-13 09:15:00,86000.0,86000.0,85500.0,85700.0,30800,85988.0,,500.0,264.2857142857143,0,0.0,100000000,0
2023-10-13 09:30:00,85700.0,86100.0,85700.0,86100.0,27000,86018.0,,400.0,264.2857142857143,0,0.0,100000000,0
2023-10-13 09:45:00,86100.0,86100.0,85900.0,85900.0,35200,86018.0,,200.0,242.85714285714286,0,0.0,100000000,0
2023-10-13 10:00:00,86000.0,86100.0,85900.0,85900.0,130100,86022.0,,200.0,242.85714285714286,0,0.0,100000000,0
2023-10-13 10:15:00,86000.0,86000.0,85900.0,86000.0,16000,86026.0,,100.0,235.71428571428572,0,0.0,100000000,0
2023-10-13 10:30:00,86000.0,86200.0,86000.0,86100.0,25200,86032.0,,200.0,228.57142857142858,0,0.0,100000000,0
2023-10-13 10:45:00,86200.0,86300.0,86100.0,86100.0,17400,86034.0,,200.0,228.57142857142858,0,0.0,100000000,0
2023-10-13 11:00:00,86200.0,86200.0,86000.0,86100.0,37800,86038.0,,200.0,228.57142857142858,0,0.0,100000000,0
2023-10-13 11:15:00,86100.0,86100.0,86000.0,86100.0,30600,86036.0,,100.0,228.57142857142858,0,0.0,100000000,0
2023-10-13 13:00:00,86000.0,86100.0,85900.0,86000.0,55600,86038.0,,200.0,228.57142857142858,0,0.0,100000000,0
2023-10-13 13:15:00,86000.0,86100.0,85900.0,86000.0,51400,86038.0,,200.0,221.42857142857142,0,0.0,100000000,0
2023-10-13 13:30:00,86000.0,86100.0,85900.0,86100.0,21900,86040.0,,200.0,214.28571428571428,0,0.0,100000000,0
2023-10-13 13:45:00,86000.0,86100.0,86000.0,86100.0,94600,86044.0,,100.0,200.0,0,0.0,100000000,0
2023-10-13 14:00:00,86100.0,86400.0,86100.0,86400.0,60600,86052.0,,300.0,221.42857142857142,0,0.0,100000000,0
2023-10-13 14:15:00,86400.0,86500.0,86200.0,86400.0,82500,86060.0,,300.0,207.14285714285714,0,0.0,100000000,0
2023-10-13 14:45:00,86600.0,86600.0,86600.0,86600.0,63400,86070.0,,0.0,178.57142857142858,0,0.0,100000000,0
2023-10-16 09:15:00,85600.0,86600.0,85600.0,86000.0,14800,86070.0,,1000.0,235.71428571428572,0,0.0,100000000,0
2023-10-16 09:30:00,86000.0,86100.0,86000.0,86100.0,5100,86070.0,,100.0,228.57142857142858,0,0.0,100000000,0
2023-10-16 09:45:00,86100.0,86200.0,86100.0,86200.0,10300,86072.0,,100.0,228.57142857142858,0,0.0,100000000,0
2023-10-16 10:00:00,86300.0,86300.0,86000.0,86000.0,19500,86072.0,,300.0,235.71428571428572,0,0.0,100000000,0
2023-10-16 10:15:00,86000.0,86000.0,85800.0,85800.0,28100,86068.0,,200.0,235.71428571428572,0,0.0,100000000,0
